, sugar, ginger, garam masala, ghee, curry leaves, jaggery, urad dal,Rice flour, milk, tomato, garam masala powder, mustard oil,Chana dal, sesame seeds, saffron, turmeric, coconut,Whole wheat flour, clarified butter, cardamom, gram flour, mustard seeds, lemon juice, garlic, potato,Urad dal, baking soda,Rice, salt,Wheat flour,name,ingredients,diet,prep_time,cook_time,flavor_profile,course,state,region,list of ingred,clust
70,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Aloo matar,"Potato, peas, chillies, ginger, garam masala, garlic",1,0,40,3,1,Punjab,3,"['Potato', ' peas', ' chillies', ' ginger', ' garam masala', ' garlic']",0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aloo methi,"Potato, fenugreek leaves, chillies, salt, oil",1,0,40,1,1,Punjab,3,"['Potato', ' fenugreek leaves', ' chillies', ' salt', ' oil']",7
72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aloo shimla mirch,"Potato, shimla mirch, garam masala, amchur powder, salt",1,0,40,3,1,Punjab,3,"['Potato', ' shimla mirch', ' garam masala', ' amchur powder', ' salt']",0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Bhatura,"Chole, rava, yogurt, plain flour, baking soda",1,1,20,3,1,Punjab,3,"['Chole', ' rava', ' yogurt', ' plain flour', ' baking soda']",9
74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bhindi masala,"Ladies finger, garam masala, kasuri methi, tomatoes, chili powder",1,1,30,3,1,Punjab,3,"['Ladies finger', ' garam masala', ' kasuri methi', ' tomatoes', ' chili powder']",0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Biryani,"Chicken thighs, basmati rice, star anise, sweet, green chillies",0,2,120,3,1,Telangana,5,"['Chicken thighs', ' basmati rice', ' star anise', ' sweet', ' green chillies']",2
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Butter chicken,"Chicken, greek yogurt, cream, garam masala powder, cashew nuts, butter",0,0,35,3,1,NCT of Delhi,3,"['Chicken', ' greek yogurt', ' cream', ' garam masala powder', ' cashew nuts', ' butter']",14
77,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chana masala,"Chickpeas, tomato paste, garam masala, ginger, red onion, avocado oil",1,1,30,3,1,Punjab,3,"['Chickpeas', ' tomato paste', ' garam masala', ' ginger', ' red onion', ' avocado oil']",0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chapati,"Whole wheat flour, olive oil, hot water, all purpose flour",1,0,10,0,1,Maharashtra,6,"['Whole wheat flour', ' olive oil', ' hot water', ' all purpose flour']",4
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chicken razala,"Chicken, dahi, sesame seeds, garam masala powder, cashew nuts, saffron",0,0,35,3,1,West Bengal,1,"['Chicken', ' dahi', ' sesame seeds', ' garam masala powder', ' cashew nuts', ' saffron']",10
80,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chicken Tikka masala,"Naan bread, tomato sauce, skinless chicken breasts, heavy cream, garam masala",0,0,50,3,1,Punjab,3,"['Naan bread', ' tomato sauce', ' skinless chicken breasts', ' heavy cream', ' garam masala']",0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chicken Tikka,"Chicken, whole wheat bread, rice flour, garam masala powder, whole egg",0,2,45,3,3,Punjab,3,"['Chicken', ' whole wheat bread', ' rice flour', ' garam masala powder', ' whole egg']",9
82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chole bhature,"Chole, bhatura, garam masala, bay leaf, cinnamon stick",1,1,30,3,1,Punjab,3,"['Chole', ' bhatura', ' garam masala', ' bay leaf', ' cinnamon stick']",0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daal baati churma,"Moong dal, masoor dal, chana dal, wheat flour, almond",1,0,90,3,1,Rajasthan,6,"['Moong dal', ' masoor dal', ' chana dal', ' wheat flour', ' almond']",13
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Daal puri,"Moong dal, garam masala powder, garlic, green chilli, all purpose flour",1,2,30,3,1,West Bengal,1,"['Moong dal', ' garam masala powder', ' garlic', ' green chilli', ' all purpose flour']",10
85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal makhani ,"Red kidney beans, urad dal, cream, garam masala, chili powder",1,0,60,4,1,Punjab,3,"['Red kidney beans', ' urad dal', ' cream', ' garam masala', ' chili powder']",0
86,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal tadka,"Pigeon peas, garam masala, ginger, red onion, kasuri methi",1,0,30,3,1,Punjab,3,"['Pigeon peas', ' garam masala', ' ginger', ' red onion', ' kasuri methi']",0
87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dum aloo,"Baby potatoes, garam masala, cashew nuts, kasuri methi, tomatoes",1,1,50,3,1,Jammu & Kashmir,3,"['Baby potatoes', ' garam masala', ' cashew nuts', ' kasuri methi', ' tomatoes']",0
88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Poha,"Beaten rice flakes, potato, curry leaves, green chilies, lemon juice",1,1,30,3,2,Maharashtra,6,"['Beaten rice flakes', ' potato', ' curry leaves', ' green chilies', ' lemon juice']",2
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fara,"Chana dal, whole wheat flour, arhar dal, white urad dal, garam masala powder",1,0,60,3,2,Chhattisgarh,0,"['Chana dal', ' whole wheat flour', ' arhar dal', ' white urad dal', ' garam masala powder']",10
90,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kachori,"Moong dal, rava, garam masala, dough, fennel seeds",1,2,60,3,2,Uttar Pradesh,3,"['Moong dal', ' rava', ' garam masala', ' dough', ' fennel seeds']",9
91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kadai paneer,"Cottage cheese, bell peppers, gravy, garam masala, cashew nuts",1,1,30,3,1,Punjab,3,"['Cottage cheese', ' bell peppers', ' gravy', ' garam masala', ' cashew nuts']",0
92,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kadhi pakoda,"Besan, garam masala powder, gram flour, ginger, curry leaves",1,0,60,3,1,Haryana,3,"['Besan', ' garam masala powder', ' gram flour', ' ginger', ' curry leaves']",0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karela bharta,"Bitter gourd, fennel, garam masala powder, chili powder, amchur powder",1,1,50,1,1,Punjab,3,"['Bitter gourd', ' fennel', ' garam masala powder', ' chili powder', ' amchur powder']",7
94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Khichdi,"Moong dal, green peas, ginger, tomato, green chili",1,2,20,3,1,Neutral,2,"['Moong dal', ' green peas', ' ginger', ' tomato', ' green chili']",9
95,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Kofta,"Paneer, potato, cream, corn flour, garam masala",1,1,40,3,1,Uttar Pradesh,3,"['Paneer', ' potato', ' cream', ' corn flour', ' garam masala']",0
96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kulfi falooda,"Rose syrup, falooda sev, mixed nuts, saffron, sugar",1,2,25,4,0,Neutral,2,"['Rose syrup', ' falooda sev', ' mixed nuts', ' saffron', ' sugar']",3
97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lauki ke kofte,"Bottle gourd, garam masala powder, gram flour, ginger, chillies",1,1,40,3,1,Uttar Pradesh,3,"['Bottle gourd', ' garam masala powder', ' gram flour', ' ginger', ' chillies']",0
98,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lauki ki subji,"Bottle gourd, coconut oil, garam masala, ginger, green chillies",1,0,20,3,1,Neutral,2,"['Bottle gourd', ' coconut oil', ' garam masala', ' ginger', ' green chillies']",0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Litti chokha,"Wheat flour, roasted gram flour, tomato, nigella seeds, chilli",1,2,60,3,1,Bihar,3,"['Wheat flour', ' roasted gram flour', ' tomato', ' nigella seeds', ' chilli']",9
100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Makki di roti sarson da saag,"Palak, makki atta, mustard green, garam masala, ginger",1,1,30,3,1,Punjab,3,"['Palak', ' makki atta', ' mustard green', ' garam masala', ' ginger']",0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Misi roti,"Whole wheat flour, chickpea flour, green chilies",1,2,30,3,1,Punjab,3,"['Whole wheat flour', ' chickpea flour', ' green chilies']",9
102,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mushroom do pyaza,"Mushroom, malai, garam masala, ginger, capsicum",1,0,30,3,1,Punjab,3,"['Mushroom', ' malai', ' garam masala', ' ginger', ' capsicum']",0
103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mushroom matar,"Canned coconut milk, frozen green peas, wild mushrooms, garam masala, tomatoes",1,0,30,3,1,Punjab,3,"['Canned coconut milk', ' frozen green peas', ' wild mushrooms', ' garam masala', ' tomatoes']",0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Naan,"Whole wheat flour, honey, butter, garlic",1,2,30,0,1,Punjab,3,"['Whole wheat flour', ' honey', ' butter', ' garlic']",6
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Navrattan korma,"Green beans, potatoes, khus khus, low fat, garam masala powder",1,1,40,3,1,Uttar Pradesh,3,"['Green beans', ' potatoes', ' khus khus', ' low fat', ' garam masala powder']",9
106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palak paneer,"Cottage cheese, palak, cream, garam masala, butter",1,1,40,3,1,Punjab,3,"['Cottage cheese', ' palak', ' cream', ' garam masala', ' butter']",0
107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paneer butter masala,"Paneer, whipping cream, garam masala, cashew nuts, butter",1,1,40,3,1,Punjab,3,"['Paneer', ' whipping cream', ' garam masala', ' cashew nuts', ' butter']",0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paneer tikka masala,"Paneer, greek yogurt, tandoori masala, cream, bell pepper",1,1,40,3,1,Punjab,3,"['Paneer', ' greek yogurt', ' tandoori masala', ' cream', ' bell pepper']",9
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pani puri,"Kala chana, mashed potato, boondi, sev, lemon",1,1,2,3,2,Neutral,2,"['Kala chana', ' mashed potato', ' boondi', ' sev', ' lemon']",9
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panjeeri,"Whole wheat flour, musk melon seeds, poppy seeds, edible gum, semolina",1,0,25,4,0,Uttar Pradesh,3,"['Whole wheat flour', ' musk melon seeds', ' poppy seeds', ' edible gum', ' semolina']",1
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Papad,"Urad dal, sev, lemon juice, chopped tomatoes",1,0,5,3,2,Neutral,2,"['Urad dal', ' sev', ' lemon juice', ' chopped tomatoes']",0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Paratha,"Wheat flour, butter, potato, coriander",1,1,45,3,1,Punjab,3,"['Wheat flour', ' butter', ' potato', ' coriander']",9
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pattor,"Arbi ke patte, sesame seeds, gur, bengal gram flour, imli",1,0,30,3,1,Rajasthan,6,"['Arbi ke patte', ' sesame seeds', ' gur', ' bengal gram flour', ' imli']",13
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pindi chana,"Fennel, tea bags, tomato, kasuri methi, cinnamon",1,2,120,3,1,Punjab,3,"['Fennel', ' tea bags', ' tomato', ' kasuri methi', ' cinnamon']",9
115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rajma chaval,"Red kidney beans, garam masala powder, ginger, tomato, mustard oil",1,1,90,3,1,Neutral,3,"['Red kidney beans', ' garam masala powder', ' ginger', ' tomato', ' mustard oil']",9
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rongi,"Garam masala powder, tomato, kasuri methi, cinnamon, mustard oil",1,0,30,0,1,Punjab,3,"['Garam masala powder', ' tomato', ' kasuri methi', ' cinnamon', ' mustard oil']",7
117,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samosa,"Potatoes, green peas, garam masala, ginger, dough",1,2,30,3,2,Neutral,2,"['Potatoes', ' green peas', ' garam masala', ' ginger', ' dough']",9
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sattu ki roti,"Sattu, atta, dough, filling, mustard oil",1,0,20,3,1,Bihar,3,"['Sattu', ' atta', ' dough', ' filling', ' mustard oil']",0
119,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shahi paneer,"Cottage cheese, malai, garam masala, ginger, tomato",1,1,40,3,1,Punjab,3,"['Cottage cheese', ' malai', ' garam masala', ' ginger', ' tomato']",0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shahi tukra,"Rose water, milk, white bread slices, saffron, almonds",1,0,30,4,0,Telangana,5,"['Rose water', ' milk', ' white bread slices', ' saffron', ' almonds']",11
121,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vegetable jalfrezi,"Baby corn, french beans, garam masala, ginger, carrot",1,0,30,3,1,Punjab,3,"['Baby corn', ' french beans', ' garam masala', ' ginger', ' carrot']",0
122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tandoori Chicken,"Greek yogurt, garam masala, kasuri methi, marinade, mustard oil",0,2,30,3,1,Punjab,3,"['Greek yogurt', ' garam masala', ' kasuri methi', ' marinade', ' mustard oil']",9
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tandoori Fish Tikka,"Chickpea flour, biryani masala powder, yogurt, fish fillets, green bell pepper",0,2,30,3,3,Punjab,3,"['Chickpea flour', ' biryani masala powder', ' yogurt', ' fish fillets', ' green bell pepper']",9
124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attu,"Whole wheat flour, arhar dal, ginger, kala jeera, green chilli",1,2,25,3,2,Andhra Pradesh,5,"['Whole wheat flour', ' arhar dal', ' ginger', ' kala jeera', ' green chilli']",2
125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Avial,"Raw banana, elephant foot yam, long beans, tindora, urad dal",1,2,45,3,1,Kerala,5,"['Raw banana', ' elephant foot yam', ' long beans', ' tindora', ' urad dal']",2
126,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bisi bele bath,"Split pigeon peas, chana dal, urad dal, green peas, french beans",1,2,45,3,1,Karnataka,5,"['Split pigeon peas', ' chana dal', ' urad dal', ' green peas', ' french beans']",2
127,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Currivepillai sadam ,"Chana dal, urad dal, fresh coconut, sesame seeds, curry leaves",1,0,20,3,1,Tamil Nadu,5,"['Chana dal', ' urad dal', ' fresh coconut', ' sesame seeds', ' curry leaves']",5
128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dosa,"Chana dal, urad dal, whole urad dal, blend rice, rock salt",1,2,90,3,2,Neutral,5,"['Chana dal', ' urad dal', ' whole urad dal', ' blend rice', ' rock salt']",2
